id,comp,left,Reused_id,1_ratings,2_ratings,3_ratings,4_ratings,total_num_ratings,lastrating,Delta_days,Supported,Opposed,1_reviews_supported,1_reviews_opposed,2_reviews_supported,2_reviews_opposed,3_reviews_supported,3_reviews_opposed,4_reviews_supported,4_reviews_opposed,total_opp,total_supp,Reliability,NonReliability,Reliability_factor
2327,0.10465116279069768,0,0.0,0.09774436090225563,0.045112781954887216,0.849624060150376,0.007518796992481203,133.0,3,0,27.0,13.0,0.15384615384615385,0.42857142857142855,0.3076923076923077,0.0,0.3076923076923077,0.5714285714285714,0.23076923076923078,0.0,7.0,13.0,0,0,0.5
2328,0.10465116279069768,0,0.0,0.0,0.0,0.225,0.775,40.0,4,124,70.0,6.0,0.0,0.3333333333333333,0.05555555555555555,0.0,0.6666666666666666,0.3333333333333333,0.2777777777777778,0.3333333333333333,3.0,36.0,36,0,1.0
2329,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,2.0,4,440,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,1.0
2331,0.10465116279069768,0,0.0,0.0,0.5,0.5,0.0,8.0,2,246,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.5
2332,0.10465116279069768,0,0.0,0.0,0.06569343065693431,0.6496350364963503,0.2846715328467153,137.0,3,0,111.0,10.0,0.046511627906976744,0.75,0.11627906976744186,0.0,0.3488372093023256,0.25,0.4883720930232558,0.0,4.0,43.0,279,28,0.9087947882736156
2335,0.10465116279069768,1,0.0,0.0,0.0,0.0,1.0,2.0,4,436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5
2336,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,1.0,4,440,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0,1.0
2337,0.10465116279069768,0,0.0,0.3409090909090909,0.0,0.13636363636363635,0.5227272727272727,44.0,4,2,13.0,8.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.5,2.0,3.0,0,0,0.5
2338,0.10465116279069768,0,0.0,0.125,0.0,0.625,0.25,8.0,3,416,3.0,1.0,0.125,0.25,0.0,0.625,0.625,0.0,0.25,0.125,0.0,0.0,10,6,0.625
2339,0.10465116279069768,0,0.0,0.0,0.12244897959183673,0.30612244897959184,0.5714285714285714,49.0,4,338,37.0,2.0,0.058823529411764705,0.0,0.17647058823529413,0.0,0.4117647058823529,1.0,0.35294117647058826,0.0,1.0,17.0,25,0,1.0
2340,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,7.0,4,63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5
2341,0.10465116279069768,0,0.0,0.8465909090909091,0.08522727272727272,0.05113636363636364,0.017045454545454544,176.0,1,0,176.0,36.0,0.11688311688311688,0.1875,0.2077922077922078,0.0625,0.42857142857142855,0.5,0.24675324675324675,0.25,16.0,77.0,10,0,1.0
2342,0.10465116279069768,0,0.0,0.0,0.15384615384615385,0.8461538461538461,0.0,13.0,3,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.5
2343,0.10465116279069768,0,0.0,0.9902912621359223,0.009708737864077669,0.0,0.0,103.0,1,0,9.0,7.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,3.0,1.0,0,0,0.5
2344,0.10465116279069768,0,0.0,0.0,0.0,0.5,0.5,2.0,3,368,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.5
2345,0.10465116279069768,0,0.0,0.02127659574468085,0.02127659574468085,0.574468085106383,0.3829787234042553,47.0,3,185,16.0,7.0,0.1,0.0,0.2,0.0,0.5,0.0,0.2,1.0,1.0,10.0,35,17,0.6730769230769231
2346,0.10465116279069768,0,0.0,0.5333333333333333,0.2,0.25,0.016666666666666666,60.0,1,30,105.0,2.0,0.14634146341463414,0.0975609756097561,0.17073170731707318,0.5853658536585366,0.5853658536585366,0.17073170731707318,0.0975609756097561,0.14634146341463414,0.0,41.0,36,4,0.9
2348,0.10465116279069768,0,0.0,0.012578616352201259,0.39622641509433965,0.5283018867924528,0.06289308176100629,159.0,3,1,397.0,20.0,0.041666666666666664,0.16666666666666666,0.14583333333333334,0.0,0.4947916666666667,0.6666666666666666,0.3177083333333333,0.16666666666666666,6.0,192.0,375,32,0.9213759213759214
2350,0.10465116279069768,0,0.0,0.0,0.0,0.9767441860465116,0.023255813953488372,43.0,3,2,21.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.0,9.0,0,0,0.5
2352,0.10465116279069768,0,0.0,0.0,0.06666666666666667,0.8666666666666667,0.06666666666666667,45.0,3,153,20.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,7.0,20,0,1.0
2353,0.10465116279069768,1,0.0,0.03333333333333333,0.03333333333333333,0.8666666666666667,0.06666666666666667,30.0,3,350,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.8666666666666667,0.8666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0,0,0.5
2355,0.10465116279069768,0,0.0,0.0,0.17391304347826086,0.8043478260869565,0.021739130434782608,46.0,2,246,81.0,7.0,0.11428571428571428,0.0,0.14285714285714285,0.0,0.5428571428571428,1.0,0.2,0.0,2.0,35.0,70,0,1.0
2356,0.10465116279069768,0,0.0,0.0,0.034482758620689655,0.9425287356321839,0.022988505747126436,87.0,3,30,9.0,0.0,0.5,0.0,0.25,0.25,0.25,0.25,0.0,0.5,0.0,4.0,20,1,0.9523809523809523
2358,0.10465116279069768,0,0.0,0.0,0.0,0.05263157894736842,0.9473684210526315,19.0,4,2,18.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,7.0,21,1,0.9545454545454546
2359,0.10465116279069768,0,0.0,0.1,0.2,0.4,0.3,10.0,2,413,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11,0,1.0
2360,0.10465116279069768,0,0.0,0.0,0.0898876404494382,0.7752808988764045,0.1348314606741573,89.0,4,31,43.0,0.0,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.5789473684210527,0.5789473684210527,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.0,19.0,64,0,1.0
2361,0.10465116279069768,0,0.0,0.0,0.0,1.0,0.0,5.0,3,290,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2362,0.10465116279069768,0,0.0,0.0,0.0,1.0,0.0,1.0,3,432,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2363,0.10465116279069768,0,0.0,0.0,0.006134969325153374,0.9877300613496932,0.006134969325153374,163.0,3,0,6.0,2.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2.0,4,0,1.0
2364,0.10465116279069768,0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,7.0,3,61,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12,0,1.0
2365,0.10465116279069768,0,0.0,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.2857142857142857,28.0,1,2,16.0,5.0,0.2857142857142857,0.0,0.14285714285714285,0.5,0.5714285714285714,0.5,0.0,0.0,2.0,7.0,49,27,0.6447368421052632
2366,0.10465116279069768,0,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.9411764705882353,51.0,4,30,64.0,4.0,0.08333333333333333,0.0,0.20833333333333334,0.0,0.375,0.0,0.3333333333333333,1.0,3.0,24.0,5,0,1.0
2367,0.10465116279069768,0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,7.0,2,283,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.5
2369,0.10465116279069768,0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,7.0,3,411,43.0,8.0,0.1875,0.0,0.25,0.0,0.3125,0.3333333333333333,0.25,0.6666666666666666,3.0,16.0,50,5,0.9090909090909091
2370,0.10465116279069768,0,0.0,0.7130434782608696,0.20869565217391303,0.05217391304347826,0.02608695652173913,115.0,1,2,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.5
2371,0.10465116279069768,0,0.0,0.0,0.03278688524590164,0.26229508196721313,0.7049180327868853,61.0,4,32,2.0,0.0,0.0,0.7049180327868853,0.03278688524590164,0.26229508196721313,0.26229508196721313,0.03278688524590164,0.7049180327868853,0.0,0.0,0.0,42,4,0.9130434782608695
2372,0.10465116279069768,0,0.0,0.0,0.07407407407407407,0.8518518518518519,0.07407407407407407,27.0,3,0,6.0,0.0,0.25,0.0,0.5,0.25,0.25,0.5,0.0,0.25,0.0,4.0,9,0,1.0
2373,0.10465116279069768,0,0.0,0.05434782608695652,0.3695652173913043,0.3804347826086957,0.1956521739130435,92.0,2,2,83.0,3.0,0.0,0.5,0.15625,0.0,0.46875,0.0,0.375,0.5,2.0,32.0,249,29,0.89568345323741
2374,0.10465116279069768,0,0.0,0.0,0.05714285714285714,0.9428571428571428,0.0,35.0,2,122,13.0,7.0,0.0,0.25,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.25,4.0,6.0,0,0,0.5
2376,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,16.0,4,357,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10,0,1.0
2377,0.10465116279069768,1,0.0,0.0,0.058823529411764705,0.8588235294117647,0.08235294117647059,85.0,3,305,0.0,0.0,0.0,0.08235294117647059,0.058823529411764705,0.8588235294117647,0.8588235294117647,0.058823529411764705,0.08235294117647059,0.0,0.0,0.0,0,0,0.5
2379,0.10465116279069768,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,3,438,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0,0,0.5
2380,0.10465116279069768,0,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,12.0,3,429,12.0,0.0,0.0,0.0,0.25,0.75,0.75,0.25,0.0,0.0,0.0,4.0,0,0,0.5
2381,0.10465116279069768,0,0.0,0.0,0.0,1.0,0.0,2.0,3,438,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
2382,0.10465116279069768,0,0.0,0.2,0.4,0.4,0.0,5.0,2,371,2.0,0.0,0.2,0.0,0.4,0.4,0.4,0.4,0.0,0.2,0.0,0.0,10,0,1.0
2384,0.10465116279069768,0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,3,435,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.5
2385,0.10465116279069768,1,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,6.0,2,431,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0,0,0.5
2387,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,1.0,4,440,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5
2388,0.10465116279069768,0,0.0,0.0,0.0,0.21341463414634146,0.7865853658536586,164.0,4,0,502.0,12.0,0.035398230088495575,0.3333333333333333,0.07964601769911504,0.0,0.4778761061946903,0.6666666666666666,0.40707964601769914,0.0,3.0,226.0,201,20,0.9095022624434389
2393,0.10465116279069768,1,0.0,0.0,0.21052631578947367,0.7894736842105263,0.0,19.0,3,388,0.0,0.0,0.0,0.0,0.21052631578947367,0.7894736842105263,0.7894736842105263,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,0.5
2394,0.10465116279069768,0,0.0,0.0,0.02976190476190476,0.9226190476190477,0.047619047619047616,168.0,3,0,78.0,6.0,0.1282051282051282,0.3333333333333333,0.15384615384615385,0.0,0.5641025641025641,0.3333333333333333,0.15384615384615385,0.3333333333333333,3.0,39.0,39,0,1.0
2396,0.10465116279069768,0,0.0,0.0,0.11627906976744186,0.813953488372093,0.06976744186046512,43.0,3,0,32.0,11.0,0.0,0.25,0.11764705882352941,0.25,0.29411764705882354,0.5,0.5882352941176471,0.0,4.0,17.0,19,1,0.95
2397,0.10465116279069768,0,0.0,0.0,0.2765957446808511,0.5957446808510638,0.1276595744680851,47.0,3,2,43.0,3.0,0.0,0.15384615384615385,0.23076923076923078,0.6153846153846154,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.0,0.0,13.0,173,5,0.9719101123595506
2398,0.10465116279069768,0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,7.0,3,318,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.5
2399,0.10465116279069768,0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,11.0,3,429,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,0,1.0
2401,0.10465116279069768,0,0.0,0.03125,0.0625,0.0,0.90625,32.0,4,358,67.0,11.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.35294117647058826,0.6,0.35294117647058826,0.4,5.0,17.0,281,26,0.9153094462540716
2402,0.10465116279069768,0,0.0,0.058823529411764705,0.0,0.5882352941176471,0.35294117647058826,17.0,3,30,9.0,3.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,2.0,3.0,0,1,0.0
2403,0.10465116279069768,0,0.0,0.07142857142857142,0.0,0.6428571428571429,0.2857142857142857,14.0,3,369,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0.6428571428571429,0.6428571428571429,0.0,0.2857142857142857,0.07142857142857142,0.0,0.0,3,0,1.0
2404,0.10465116279069768,0,0.0,0.006944444444444444,0.08333333333333333,0.8472222222222222,0.0625,144.0,3,0,125.0,8.0,0.07407407407407407,0.0,0.12962962962962962,0.0,0.46296296296296297,0.5,0.3333333333333333,0.5,2.0,54.0,37,2,0.9487179487179487
2405,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,5.0,4,380,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,8,0.42857142857142855
2406,0.10465116279069768,1,0.0,0.058823529411764705,0.17647058823529413,0.7058823529411765,0.058823529411764705,17.0,4,429,0.0,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.7058823529411765,0.7058823529411765,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,0.0,0,0,0.5
2407,0.10465116279069768,0,0.0,0.0,0.1,0.7,0.2,10.0,3,287,1.0,1.0,0.0,0.2,0.1,0.7,0.7,0.1,0.2,0.0,0.0,0.0,3,0,1.0
2408,0.10465116279069768,0,0.0,0.014492753623188406,0.043478260869565216,0.8333333333333334,0.10869565217391304,138.0,3,2,189.0,5.0,0.04938271604938271,0.0,0.07407407407407407,0.0,0.5555555555555556,1.0,0.32098765432098764,0.0,3.0,81.0,121,8,0.937984496124031
2409,0.10465116279069768,0,0.0,0.0,0.0,1.0,0.0,10.0,3,378,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2410,0.10465116279069768,0,0.0,0.0,0.0,0.13559322033898305,0.864406779661017,118.0,4,1,18.0,3.0,0.125,1.0,0.375,0.0,0.125,0.0,0.375,0.0,1.0,8.0,10,0,1.0
2411,0.10465116279069768,0,0.0,0.0,0.03669724770642202,0.7155963302752294,0.24770642201834864,109.0,3,0,35.0,7.0,0.0,0.4,0.047619047619047616,0.0,0.6666666666666666,0.4,0.2857142857142857,0.2,5.0,21.0,17,1,0.9444444444444444
2412,0.10465116279069768,1,0.0,0.0,0.0,1.0,0.0,1.0,3,441,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2413,0.10465116279069768,0,0.0,0.046511627906976744,0.18604651162790697,0.23255813953488372,0.5348837209302325,43.0,2,124,31.0,0.0,0.0,0.625,0.0,0.375,0.375,0.0,0.625,0.0,0.0,8.0,102,12,0.8947368421052632
2414,0.10465116279069768,0,0.0,0.0,0.1875,0.625,0.1875,16.0,2,388,11.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,47,2,0.9591836734693877
2415,0.10465116279069768,0,0.0,0.0,0.0,1.0,0.0,3.0,3,438,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2416,0.10465116279069768,0,0.0,0.0,0.0,1.0,0.0,4.0,3,419,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.5
2418,0.10465116279069768,0,0.0,0.010638297872340425,0.6702127659574468,0.30851063829787234,0.010638297872340425,94.0,3,0,33.0,0.0,0.125,0.125,0.375,0.375,0.375,0.375,0.125,0.125,0.0,16.0,4,0,1.0
2419,0.10465116279069768,0,0.0,0.0,0.0,1.0,0.0,3.0,3,438,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2420,0.10465116279069768,0,0.0,0.013157894736842105,0.006578947368421052,0.013157894736842105,0.9671052631578947,152.0,4,1,185.0,12.0,0.037037037037037035,0.25,0.07407407407407407,0.0,0.35802469135802467,0.5,0.5308641975308642,0.25,4.0,81.0,112,3,0.9739130434782609
2422,0.10465116279069768,1,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,18.0,3,388,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0,0,0.5
2423,0.10465116279069768,0,0.0,0.0,0.14285714285714285,0.75,0.10714285714285714,28.0,3,32,10.0,0.0,0.0,0.25,0.25,0.5,0.5,0.25,0.25,0.0,0.0,4.0,13,0,1.0
2424,0.10465116279069768,0,0.0,0.0,0.0,0.02702702702702703,0.972972972972973,37.0,4,0,0.0,1.0,0.0,0.972972972972973,0.0,0.02702702702702703,0.02702702702702703,0.0,0.972972972972973,0.0,0.0,0.0,0,0,0.5
2425,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,2.0,4,351,28.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.7,0.3333333333333333,0.3,0.0,3.0,10.0,11,0,1.0
2426,0.10465116279069768,1,0.0,0.0,0.0,1.0,0.0,1.0,3,440,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2427,0.10465116279069768,0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,6.0,2,349,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0.5
2428,0.10465116279069768,0,0.0,0.021505376344086023,0.06451612903225806,0.8709677419354839,0.043010752688172046,93.0,3,1,45.0,1.0,0.04,0.4,0.16,0.4,0.4,0.16,0.4,0.04,0.0,25.0,104,2,0.9811320754716981
2430,0.10465116279069768,0,0.0,0.05555555555555555,0.1111111111111111,0.7777777777777778,0.05555555555555555,18.0,3,91,7.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,3.0,0,0,0.5
2431,0.10465116279069768,0,0.0,0.0,0.0,0.8,0.2,5.0,3,436,15.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,0,0,0.5
2432,0.10465116279069768,0,0.0,0.011235955056179775,0.6966292134831461,0.2808988764044944,0.011235955056179775,89.0,2,0,35.0,2.0,0.0,0.0,0.5,0.0,0.375,1.0,0.125,0.0,1.0,8.0,53,4,0.9298245614035088
2434,0.10465116279069768,0,0.0,0.0,0.0,1.0,0.0,1.0,3,692,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2435,0.10465116279069768,0,0.0,0.0,0.12903225806451613,0.75,0.12096774193548387,124.0,3,0,18.0,3.0,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,1.0,0.4444444444444444,0.0,1.0,9.0,0,0,0.5
2437,0.10465116279069768,0,0.0,0.022727272727272728,0.045454545454545456,0.007575757575757576,0.9242424242424242,132.0,4,0,134.0,5.0,0.07142857142857142,0.3333333333333333,0.125,0.0,0.32142857142857145,0.0,0.48214285714285715,0.6666666666666666,3.0,56.0,223,29,0.8849206349206349
2438,0.10465116279069768,1,0.0,0.0,0.0,1.0,0.0,13.0,3,358,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2439,0.10465116279069768,1,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,6.0,4,433,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0,0,0.5
2441,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,1.0,4,440,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5
2442,0.10465116279069768,0,0.0,0.0,0.06172839506172839,0.7901234567901234,0.14814814814814814,81.0,2,0,47.0,1.0,0.11538461538461539,0.3076923076923077,0.07692307692307693,0.5,0.5,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.0,26.0,53,2,0.9636363636363636
2444,0.10465116279069768,0,0.0,0.05555555555555555,0.18518518518518517,0.7592592592592593,0.0,54.0,2,357,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0.5
2447,0.10465116279069768,0,0.0,0.06666666666666667,0.0,0.4,0.5333333333333333,15.0,4,93,8.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2.0,26,0,1.0
2448,0.10465116279069768,1,0.0,0.3263157894736842,0.07368421052631578,0.18947368421052632,0.4105263157894737,95.0,4,246,0.0,0.0,0.3263157894736842,0.4105263157894737,0.07368421052631578,0.18947368421052632,0.18947368421052632,0.07368421052631578,0.4105263157894737,0.3263157894736842,0.0,0.0,0,0,0.5
2449,0.10465116279069768,0,0.0,0.0,0.0,0.42696629213483145,0.5730337078651685,89.0,3,344,29.0,1.0,0.0,0.0,0.0,0.0,0.7272727272727273,1.0,0.2727272727272727,0.0,1.0,11.0,64,0,1.0
2450,0.10465116279069768,0,0.0,0.0,0.11678832116788321,0.6642335766423357,0.21897810218978103,137.0,3,0,256.0,16.0,0.02586206896551724,0.2857142857142857,0.20689655172413793,0.0,0.46551724137931033,0.5714285714285714,0.3017241379310345,0.14285714285714285,7.0,116.0,546,28,0.9512195121951219
2452,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,1.0,4,403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5
2453,0.10465116279069768,0,0.0,0.0,0.06557377049180328,0.8114754098360656,0.12295081967213115,122.0,3,2,27.0,2.0,0.0,0.0,0.1111111111111111,1.0,0.4444444444444444,0.0,0.4444444444444444,0.0,1.0,9.0,35,7,0.8333333333333334
2454,0.10465116279069768,0,0.0,0.012121212121212121,0.06666666666666667,0.6848484848484848,0.23636363636363636,165.0,4,0,320.0,18.0,0.011834319526627219,0.375,0.08875739644970414,0.0,0.47337278106508873,0.25,0.4260355029585799,0.375,8.0,169.0,14,0,1.0
2455,0.10465116279069768,0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,22.0,4,62,13.0,0.0,0.0,0.25,0.0,0.75,0.75,0.0,0.25,0.0,0.0,4.0,34,3,0.918918918918919
2456,0.10465116279069768,0,0.0,0.058823529411764705,0.058823529411764705,0.8235294117647058,0.058823529411764705,17.0,3,305,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.8235294117647058,0.8235294117647058,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0,0,0.5
2457,0.10465116279069768,0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,7.0,3,245,5.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.0,1.0,4.0,6,0,1.0
2458,0.10465116279069768,0,0.0,0.0,0.0,0.0,1.0,120.0,4,0,19.0,5.0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.6666666666666666,0.7142857142857143,0.0,3.0,7.0,19,4,0.8260869565217391
2459,0.10465116279069768,0,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,70.0,4,258,65.0,3.0,0.0,0.0,0.029411764705882353,0.0,0.47058823529411764,0.6666666666666666,0.5,0.3333333333333333,3.0,34.0,85,1,0.9883720930232558
2460,0.10465116279069768,0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,18.0,4,153,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25,3,0.8928571428571429
2461,0.10465116279069768,0,0.0,0.0,0.0,1.0,0.0,44.0,3,155,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2462,0.10465116279069768,0,0.0,0.0,0.02702702702702703,0.9324324324324325,0.04054054054054054,74.0,3,0,41.0,0.0,0.125,0.3125,0.0,0.5625,0.5625,0.0,0.3125,0.125,0.0,16.0,105,1,0.9905660377358491
2463,0.10465116279069768,0,0.0,0.24528301886792453,0.2830188679245283,0.4528301886792453,0.018867924528301886,53.0,3,0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0.5
2464,0.10465116279069768,0,0.0,0.0,0.006060606060606061,0.0,0.9939393939393939,165.0,4,0,213.0,49.0,0.052083333333333336,0.18181818181818182,0.10416666666666667,0.22727272727272727,0.4375,0.4090909090909091,0.40625,0.18181818181818182,22.0,96.0,114,5,0.957983193277311
2467,0.10465116279069768,0,0.0,0.013333333333333334,0.08,0.76,0.14666666666666667,75.0,3,2,30.0,0.0,0.0,0.3333333333333333,0.25,0.4166666666666667,0.4166666666666667,0.25,0.3333333333333333,0.0,0.0,12.0,18,1,0.9473684210526315
2468,0.10465116279069768,0,0.0,0.25,0.5,0.25,0.0,4.0,2,388,1.0,0.0,0.25,0.0,0.5,0.25,0.25,0.5,0.0,0.25,0.0,0.0,11,1,0.9166666666666666
2469,0.10465116279069768,0,0.0,0.0,0.0875,0.8625,0.05,80.0,3,0,13.0,4.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2.0,2.0,11,0,1.0
2470,0.10465116279069768,0,0.0,0.0425531914893617,0.0851063829787234,0.8723404255319149,0.0,47.0,1,30,42.0,61.0,0.11764705882352941,0.03333333333333333,0.17647058823529413,0.16666666666666666,0.5882352941176471,0.4,0.11764705882352941,0.4,30.0,17.0,318,79,0.801007556675063
